Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2nG54Y4a3sH9YpfxMolOyi,Shy Away,Scaled And Icy,Twenty One Pilots,2021-05-21,175044,69,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Fueled By Ramen,0.588,0.856,9,-5.242,0,0.0316,0.000818,0.0739,0.238,0.635,96.966,4
spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,I Love You.,The Neighbourhood,2013-04-22,240400,93,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Columbia,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
spotify:track:4Ytkv0PncFeYbkJ58N9J3I,Where Angels Fear to Fly,Where Angels Fear to Fly,Battle Beast,2022-01-07,236326,0,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"power metal,symphonic metal,metal,heavy metal",Nuclear Blast,0.491,0.933,9,-6.283,0,0.0484,1.18e-05,0.000134,0.221,0.426,90.007,4
spotify:track:1nK2qKNqGBlRw25BNy72e5,Main Attraction,The Medicine,Jeremy Renner,2020-03-27,202877,0,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,"Record Street Music, Inc.",0.573,0.765,7,-4.508,1,0.0501,0.213,0.0,0.443,0.588,138.89,4
spotify:track:08bNPGLD8AhKpnnERrAc6G,FRIENDS,FRIENDS,Marshmello;Anne-Marie,2018-02-09,202620,9,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,edm,Atlantic Records UK,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4
spotify:track:2f0pn9DkEJwAzXApnFh5cr,Someone To You,Where The Shadow Ends,BANNERS,2019-10-04,219801,78,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Island Records,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,4
spotify:track:7BPw9h8vCIX94N0rjFU12S,Cheap Thrills,This Is Acting,Sia,2016-02-18,211666,53,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Monkey Puzzle Records/RCA Records,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,4
spotify:track:6w8pFOKn42O418qwcQElZ3,Waves,A Place We Knew,Dean Lewis,2019-03-22,240013,74,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Universal Music Australia Pty. Ltd.,0.519,0.731,11,-7.192,0,0.0449,0.184,0.0,0.0643,0.338,156.878,4
spotify:track:6WHlbk5H0JpeTV80zrjZVU,Alone Together,Wild Dreams (Deluxe Edition),Westlife,2021-11-26,208880,37,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,East West Records,0.502,0.761,8,-4.669,1,0.0755,0.1,0.0,0.126,0.336,109.942,4
spotify:track:4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",Train,2010-12-01,216773,84,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,soft pop,Columbia,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,4
spotify:track:0a5UnIvDUBzqwUduJsouRy,Here's to Us,The Strange Case of... (Deluxe),Halestorm,2012-04-09,177546,54,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Atlantic Records,0.514,0.866,0,-3.657,1,0.0449,0.0524,0.0,0.17,0.45,159.973,4
spotify:track:0ygPeXlJQsPcWXxFOlKaPg,What's On My Mind?,What's On My Mind?,Joshua Grant,2022-01-21,221402,12,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Transparent Records,0.355,0.819,9,-6.469,1,0.0729,0.000446,9.18e-05,0.325,0.398,75.184,4
spotify:track:3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,Black Holes and Revelations,Muse,2006-06-28,212439,84,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"alternative rock,rock",Warner Records,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,4
spotify:track:2NINmf3uyFDEZTHzuqop6a,Sunspots,AM/PM,The White Noise,2017-06-23,324560,34,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Fearless Records,0.511,0.773,8,-6.047,1,0.0498,0.00416,0.00162,0.118,0.197,87.523,4
spotify:track:5qrSlOut2rNAWv3ubArkNy,Be Alright,A Place We Knew,Dean Lewis,2019-03-22,196493,78,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Universal Music Australia Pty. Ltd.,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,0.493,126.421,4
spotify:track:0fYVliAYKHuPmECRs1pbRf,Renegades,VHS,X Ambassadors,2015-06-30,195200,77,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Kid Ina Korner / Interscope,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4
spotify:track:2JZixjPnrQ67VOPQRDKSmH,Whole,Whole,Sam Tompkins,2021-08-06,174466,39,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Universal-Island Records Ltd.,0.703,0.624,1,-5.758,1,0.0632,0.293,0.0,0.178,0.438,156.913,4
spotify:track:732E6ibFkQR5lNIPEeiEnx,Choker,Scaled And Icy,Twenty One Pilots,2021-05-21,223065,64,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Fueled By Ramen,0.7,0.664,7,-8.211,1,0.0394,0.306,1.89e-05,0.249,0.585,142.009,4
spotify:track:3jEqgCYhahj6Ab5o80uhnO,Bite Me,Love Sux,Avril Lavigne,2022-02-25,159746,38,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Sony Music Labels Inc.,0.498,0.806,8,-4.406,1,0.0679,0.00377,0.0,0.335,0.743,169.967,4
spotify:track:0SRPuTnr5QOKRoIxMvvlgK,Vampire,What Could Possibly Go Wrong,Dominic Fike,2020-07-31,186050,64,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Columbia,0.787,0.735,0,-4.808,0,0.0857,0.331,4.09e-05,0.113,0.698,97.957,4
spotify:track:29eKlSdk4dmwBgqtwASiFW,A Stranger I Remain - Maniac Agenda Mix,METAL GEAR RISING REVENGEANCE Vocal Tracks Selection,Free Dominguez,2013-02-20,145706,58,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Konami Digital Entertainment,0.443,0.955,11,-5.01,0,0.0546,7.68e-06,0.206,0.125,0.432,164.96,4
spotify:track:4CzR6YrcxWeQDQHtas6Bcl,Red Sun - Maniac Agenda Mix,METAL GEAR RISING REVENGEANCE Vocal Tracks Selection,Jason Charles Miller,2013-02-20,133666,58,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Konami Digital Entertainment,0.426,0.936,11,-5.623,0,0.0714,2.58e-05,0.00545,0.239,0.524,75.007,4
spotify:track:1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),Voicenotes,Charlie Puth;Kehlani,2018-05-11,180493,72,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,soft pop,Artist Partner,0.856,0.632,6,-3.692,0,0.074,0.193,0.0,0.0688,0.697,112.009,4
spotify:track:1KgS3NtxZ0yCVvWWHhYtyx,California Friends,How Do You Love?,The Regrettes,2019-08-09,214186,40,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"riot grrrl,queercore",Warner Records,0.601,0.648,9,-5.495,1,0.0967,0.00398,0.0,0.177,0.393,167.91,4
spotify:track:7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Torches,Foster The People,2011-05-23,239600,87,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Columbia,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4
spotify:track:5vfjUAhefN7IjHbTvVCT4Z,Holiday,Holiday,Green Day,2005-03-30,233026,71,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"punk,pop punk",Reprise,0.538,0.884,8,-3.251,1,0.031,0.000138,0.0,0.466,0.736,146.511,4
spotify:track:3ZFwuJwUpIl0GeXsvF1ELf,Nothing Else Matters,Metallica,Metallica,1991-08-12,388733,5,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"metal,thrash metal,rock,heavy metal,hard rock",Blackened Recordings,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,3
spotify:track:3RfTeIrWS8LNrfHYwechtt,Sunroof,Sunroof,Nicky Youre;hey daisy,2021-11-26,163025,3,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Thirty Knots,0.768,0.716,10,-5.11,1,0.0404,0.35,0.0,0.15,0.841,131.43,4
spotify:track:1BSMpVGWs3v5BZKnAQziAc,Light Switch,Light Switch,Charlie Puth,2022-01-20,185680,2,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,soft pop,Atlantic Records,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4
spotify:track:7FtRUrOEDUHTvenvp1BqZo,Catch The Rainbow,Ritchie Blackmore's Rainbow,Rainbow,1975-01-01,396466,59,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"hard rock,aor,metal,heavy metal",Polydor Records,0.32,0.412,4,-12.75,0,0.0316,0.188,0.0339,0.0644,0.282,132.986,4
spotify:track:40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Hotel California (2013 Remaster),Eagles,1976-12-08,391376,87,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"classic rock,yacht rock,soft rock",Rhino/Elektra,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4
spotify:track:5st5644IlBmKiiRE73UsoZ,Fuck You,"It's Not Me, It's You",Lily Allen,2009-02-06,219893,62,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Parlophone UK,0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,4
spotify:track:7rC3P7tpWriaC4hYWKwGQd,Hey Lover!,Cyclones and Hey Lover,Wabie,2019-06-19,162560,69,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,bedroom pop,Wabie Records,0.586,0.744,4,-10.142,1,0.0508,0.00614,0.000172,0.372,0.523,117.006,4
spotify:track:1nU2ooQKyk4CsYJMBdIK4J,The Funeral,The Funeral,YUNGBLUD,2022-03-11,211197,59,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Locomotion Recordings/ Interscope Records,0.576,0.869,7,-4.339,1,0.0339,8.57e-05,7.1e-05,0.0573,0.746,92.538,4
spotify:track:3hRV0jL3vUpRrcy398teAU,The Night We Met,Strange Trails,Lord Huron,2015-04-06,208211,56,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Play It Again Sam,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
spotify:track:5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Greatest Hits: God's Favorite Band,Green Day,2017-11-17,262333,74,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"punk,pop punk",Reprise,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,4
spotify:track:6nTiIhLmQ3FWhvrGafw2zj,American Idiot,American Idiot,Green Day,2004-09-21,176346,85,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"punk,pop punk",Reprise,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,4
spotify:track:11I3KKHv7g2pXiuqRDabRA,Give Me Novacaine / She's a Rebel,American Idiot,Green Day,2004-09-21,326200,62,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"punk,pop punk",Reprise,0.312,0.949,9,-3.533,1,0.0784,0.00185,1.78e-05,0.0569,0.65,154.795,4
spotify:track:6L89mwZXSOwYl76YXfX13s,Basket Case,Dookie,Green Day,1994-02-01,181533,86,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"punk,pop punk",Reprise,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,4
spotify:track:1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood,Gorillaz,Gorillaz;Del The Funky Homosapien,2001-03-26,340920,82,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Parlophone UK,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,4
spotify:track:0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Demon Days,Gorillaz;De La Soul,2005-05-23,222640,91,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"jazz rap,east coast hip hop",Parlophone UK,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4
spotify:track:7f9I5WdyXm5q1XqnSYgQZb,Brianstorm,Favourite Worst Nightmare,Arctic Monkeys,2007-04-22,172866,69,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"indie,garage rock",Domino Recording Co,0.42,0.974,1,-4.706,1,0.191,8.15e-05,0.00155,0.0871,0.463,165.182,4
spotify:track:0eDQj41kzBhMKQIkTt6OJR,A Certain Romance,"Whatever People Say I Am, That's What I'm Not",Arctic Monkeys,2006-01-29,331200,66,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"indie,garage rock",Domino Recording Co,0.455,0.881,11,-5.587,1,0.0401,0.000566,6.06e-05,0.11,0.201,137.949,4
spotify:track:3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,Hozier,2014-09-19,241688,85,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Universal-Island Records Ltd.,0.575,0.664,4,-5.303,0,0.0481,0.637,0.0,0.116,0.437,129.071,4
spotify:track:6SpLc7EXZIPpy0sVko0aoU,Misery Business,Riot!,Paramore,2007-06-12,211520,79,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"pop punk,emo",Fueled By Ramen,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,4
spotify:track:2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",From Under The Cork Tree,Fall Out Boy,2005-05-03,229093,82,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"emo,pop punk",Island Records,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,4
spotify:track:4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,Panic! At The Disco,2005-09-27,186634,78,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,emo,Decaydance Records / Fueled By Ramen,0.569,0.83,9,-4.106,0,0.14,0.0807,0.0,0.114,0.609,170.094,4
spotify:track:5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,Move Along,The All-American Rejects,2005-07-12,193653,53,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"pop punk,emo",Interscope,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,4
spotify:track:79z9QkhHePTFsSeVw9uyj0,Smile,"Alright, Still (Deluxe)",Lily Allen,2006-07-14,196893,73,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Parlophone UK,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506,4
spotify:track:41gi9iAWpFW3ps8Tvii6z0,Not Fair,"It's Not Me, It's You (Special Edition)",Lily Allen,2008-12-02,202546,64,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Parlophone UK,0.718,0.806,5,-9.191,1,0.0376,0.052,0.0137,0.0932,0.929,121.488,4
spotify:track:37IFFBgI7qnLKqGP15mmIu,venus fly trap,venus fly trap,brakence,2022-07-08,295866,38,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"hyperpop,glitch",Columbia,0.406,0.763,5,-7.246,0,0.0929,0.569,0.0,0.345,0.65,147.986,4
spotify:track:1kqhYe9oFuwt4MtMEDEpgB,Animal Nitrate,Further Sky,Basement,2014-07-25,236100,0,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"midwest emo,shoegaze","Run For Cover Records, LLC",0.452,0.869,1,-4.26,1,0.0462,0.00326,0.0,0.375,0.572,103.037,4
spotify:track:6PS9AdyOKTPwlDPfLzJ7Ow,Greetings from Califournia,Wiped Out!,The Neighbourhood,2015-10-30,244037,59,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Columbia,0.488,0.725,5,-7.692,0,0.0513,0.178,2.33e-06,0.661,0.309,81.235,4
spotify:track:5v8aEcHcaJIGYpfVVPtJjI,Wires,I'm Sorry...,The Neighbourhood,2013-05-08,193080,65,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,the [r]evolve group,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,4
spotify:track:1Q3t9fWvHUXKsMmpD2XpUu,Cold Cold Cold,Tell Me I'm Pretty,Cage The Elephant,2015-12-18,214383,70,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,RCA Records Label,0.549,0.789,5,-6.071,1,0.0313,0.0178,6.7e-05,0.059,0.715,136.125,4
spotify:track:4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,Melophobia,Cage The Elephant,2013-10-08,229346,77,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,RCA Records Label,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-06,0.151,0.304,148.038,4
spotify:track:3L8sfv4Fb8pONhiMA4nAKJ,Aberdeen,Thank You Happy Birthday,Cage The Elephant,2011-01-10,192920,50,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Jive,0.154,0.972,7,-3.624,1,0.111,0.000904,0.225,0.368,0.225,205.478,4
spotify:track:2J1t2b8xPBqZzj5znx0C7C,Your Graduation,You're Gonna Miss It All,Modern Baseball,2014-02-11,163760,0,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"midwest emo,emo,pop punk,folk punk,math rock","Run For Cover Records, LLC",0.395,0.902,8,-5.808,0,0.176,0.001,0.0,0.327,0.632,184.737,4
spotify:track:7eX5SypK35V8Y9d9pS6rWy,I Can't Win,Room On Fire,The Strokes,2003-10-28,162040,61,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"garage rock,indie rock,alternative rock",RCA Records Label,0.472,0.746,11,-4.816,1,0.0321,0.00581,0.663,0.0999,0.403,97.44,4
spotify:track:5vrF5FyLxgfIUvl47a0Z8W,Daydreaming,Daydreaming,Milky Chance;Tash Sultana,2019-08-23,197928,0,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,BMG Rights Management (US) LLC,0.696,0.795,7,-5.591,0,0.0562,0.484,0.00451,0.182,0.658,83.982,4
spotify:track:5LLhdR6qdQvAfSm2C0EYj4,The Stains of Time - Maniac Agenda Mix,METAL GEAR RISING REVENGEANCE Vocal Tracks Selection,Kit Walters,2013-02-20,130186,57,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Konami Digital Entertainment,0.259,0.923,1,-5.53,1,0.0908,2.5e-06,0.103,0.155,0.593,199.806,4
spotify:track:2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Death of a Bachelor,Panic! At The Disco,2016-01-15,208706,81,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,emo,Decaydance/Fueled By Ramen,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,4
spotify:track:5FKnuwsKf7YFpmhA5Wnl0q,Another Love,Songs from Another Love,Tom Odell,2012,250973,57,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,ITNO/Columbia,0.443,0.54,4,-8.536,0,0.04,0.697,1.04e-05,0.102,0.133,119.161,4
spotify:track:6y6y7GCq8M4Uy8Tg87dTTJ,Afraid,I Love You.,The Neighbourhood,2013-04-19,251186,60,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,,Columbia,0.349,0.698,6,-5.676,0,0.0689,0.00704,0.323,0.336,0.383,167.653,4
spotify:track:1JblvWxcwHXMLth0c6ssFy,Anything,The Ride,Catfish and the Bottlemen,2016-05-27,249480,57,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:02Z,"indie,indie rock",Universal-Island Records Ltd.,0.507,0.824,6,-6.006,0,0.0428,0.000786,0.000446,0.0941,0.312,143.648,4
